timestamp,coin,headline,description,source,price_usd,open,high,low,close,sentiment_label,sentiment_score
2025-04-30T21:48:21Z,BTC,Publicly Traded Semler Scientific Buys Millions More in Bitcoin,"Semler Scientific bolstered its Bitcoin treasury to 3,467 BTC, just days after the Nasdaq-traded firm made its latest purchase.",Decrypt,94566.9375,94078.23,94266.36,93757.63,94152.01,neutral,1.0
2025-04-30T21:58:33Z,BTC,Bitcoin rebounds from bearish US GDP data as dip buyers push BTC price back toward $95K,"Key takeaways: <ul><li>Bitcoin bulls are attacking the $95,000 level again after today’s brief US GDP-induced sell-off. 
</li><li>Traders are semi-agnostic to negative US economic data as they expect the Federal Reserve to resume easing and rate cuts at some…",Cointelegraph,94566.9375,94078.23,94266.36,93757.63,94152.01,positive,0.9993
2025-04-30T22:00:15Z,SOL,Solana stuck in a tight $146–$150 box – Will THIS unleash SOL’s volatility?,Solana's price action hinted at a potential major move but the direction was unclear.,Ambcrypto.com,148.7998,145.62,147.4,145.36,147.01,negative,0.9319
2025-04-30T22:03:41Z,ETH,"Tether Finalizes Buying 70% of Adecoagro Stake, Securing Tokenization Ambition","The USDT issuer expands beyond crypto with a controlling stake in Adecoagro, a major Latin American producer.",CoinDesk,1792.8493,1786.7,1809.72,1784.61,1794.01,neutral,1.0
2025-04-30T22:30:30Z,BTC,"Investors increase crypto allocations to yearly highs, Bitcoin leads the accumulation","Investor portfolio allocations to crypto have reached a yearly high of 1.8% as of April 29, according to a recent report published by CoinShares.  The report attributed the increase to recent price movements and improving sentiment in the crypto market. Its f…",CryptoSlate,94566.9375,94152.01,94739.14,94109.46,94555.99,positive,0.9343
2025-04-30T23:00:58Z,SOL,Solana Monthly Candle Reclaims Key Levels – Is $240 The Next Target?,"Solana has held strong above the $145 level, maintaining a bullish structure despite recent market volatility. However, bulls have failed to push decisively above the $155 resistance zone, a key level that could open the door to a broader rally. While the cur…",newsBTC,148.7998,147.0,147.55,146.27,146.41,neutral,0.9999
2025-04-30T23:00:59Z,SOL,Solana shatters 400B transactions – Will this help SOL reach $150?,There's nowhere to go but up.,Ambcrypto.com,148.7998,147.0,147.55,146.27,146.41,positive,0.9417
2025-04-30T23:56:32Z,XRP,Report: Circle Rejects Ripple’s $4 Billion to $5 Billion Takeover Bid,"Circle Internet Group reportedly rejected a $4 billion to $5 billion takeover bid from Ripple, saying the amount was too low. Ripple remains interested in a deal but hasn’t decided whether to make another offer, while Circle is focused on its initial public o…",pymnts.com,2.205723,2.198,2.2097,2.1965,2.2014,neutral,0.9432
2025-04-30T23:56:35Z,ETH,Ethereum bulls show interest as traders’ confidence in ETH’s $1.8K level improves,"Key takeaways:<ul><li>Traders remain cautious about ETH’s price action, but optimistic sentiment is beginning to return.
</li><li>The May 7, Ethereum Pectra upgrade could boost investor sentiment, but ETH’s price action shows investors are still hesitant to …",Cointelegraph,1792.8493,1794.0,1800.7,1790.67,1792.52,positive,0.9999
2025-05-01T18:05:30Z,ETH,‘People Are Underestimating Ethereum’: Analyst Says He Would Pick ETH Over Other Crypto Assets Excluding Bitcoin,"A trader and analyst who accurately predicted the Bitcoin (BTC) bottom in 2022 says Ethereum (ETH) may suddenly emerge as a top market performer. In a new video, the trader pseudonymously known as DonAlt tells the 66,300 subscribers of the TechnicalRoundup Yo…",The Daily Hodl,1846.59198,1853.0,1870.25,1852.22,1859.7,neutral,0.9997
2025-05-01T18:05:30Z,BTC,‘People Are Underestimating Ethereum’: Analyst Says He Would Pick ETH Over Other Crypto Assets Excluding Bitcoin,"A trader and analyst who accurately predicted the Bitcoin (BTC) bottom in 2022 says Ethereum (ETH) may suddenly emerge as a top market performer. In a new video, the trader pseudonymously known as DonAlt tells the 66,300 subscribers of the TechnicalRoundup Yo…",The Daily Hodl,96790.345656,96854.31,97367.26,96854.3,97007.14,neutral,0.9997
2025-05-01T18:05:54Z,BTC,"Bitcoin Breaks $97,000: Could A 'Synthetic Halving' Power A Run To All-Time Highs?","Bitcoin (CRYPTO: BTC) has broken the $97,000 level in Thursday trading, and commentators predict an even more explosive move to the upside may be brewing. 
What Happened: Bitcoin-focused financial service provider Swanoutlined in a post on X on April 30 that …",Biztoc.com,96790.345656,96854.31,97367.26,96854.3,97007.14,neutral,0.6464
2025-05-01T18:21:30Z,BTC,Strategy Stock Nears 2025 High as Bitcoin Inches Closer to $100K,"The Nasdaq-listed Strategy, formerly MicroStrategy, is on the rise ahead of reporting earnings—just as Bitcoin's price jumps.",Decrypt,96790.345656,96854.31,97367.26,96854.3,97007.14,neutral,0.9936
2025-05-01T18:39:10Z,BTC,CIA Deputy Director Calls Bitcoin ‘Another Tool’ in Fight Against China,"Michael Ellis thinks Bitcoin and crypto is here to stay, calling the wider adoption of the crypto “a great trend.”",Decrypt,96790.345656,96854.31,97367.26,96854.3,97007.14,neutral,0.9924
2025-05-01T18:46:46Z,ETH,Tether boosts US Treasury holdings by $3B amid YoY profit drop,"Tether increased its exposure to US Treasuries by more than $3 billion between quarters while posting a steep year-over-year decline in quarterly profits. According to its latest attestation report published on April 30, Tether’s combined holdings of US Treas…",CryptoSlate,1846.59198,1853.0,1870.25,1852.22,1859.7,positive,1.0
2025-05-01T19:03:25Z,ETH,Tether CEO defends decision to skip MiCA registration for USDT,"Paolo Ardoino, CEO of stablecoin issuer Tether, addressed criticism over the company's decision not to seek registration under the European Union’s Markets in Crypto-Assets (MiCA) framework, arguing that the regulations were risky for stablecoins.Speaking to …",Cointelegraph,1846.59198,1859.7,1864.88,1846.41,1856.11,neutral,0.998
2025-05-01T19:07:36Z,BTC,Traders are pouring into shares of a new bitcoin investment that's up almost 500% in a week,"The company's aim of holding of 42,000 bitcoins would make Twenty One Capital the third-largest bitcoin treasury in the world.",Business Insider,96790.345656,97007.15,97216.99,96514.24,96794.17,neutral,0.8551
2025-05-01T19:16:00Z,XRP,"XRP News: XploradDEX $XP Token Explodes 1,500% in 24 Hours — Market Cap Quadruples as FOMO Grips XRP Traders","ZURICH, Switzerland, May 01, 2025 (GLOBE NEWSWIRE) -- XploraDEX’s native token, $XPL
, has sent shockwaves across the XRP ecosystem after surging over 1,500% in just 24 hours. From a humble market cap of $70K at launch, $XPL has now ballooned to over $288K, …",GlobeNewswire,2.21919,2.2414,2.2466,2.2282,2.2346,neutral,0.9539
2025-05-01T19:20:57Z,BTC,"Bitcoin Approaches $100,000 After Breaking Through 10-Week High",,Yahoo Entertainment,96790.345656,97007.15,97216.99,96514.24,96794.17,neutral,1.0
2025-05-01T19:23:20Z,XRP,XRP Spikes 2% As ETF Odds Jump To 85%: Is A Breakout Rally Ahead?,"XRP (CRYPTO: XRP) is showing signs of renewed momentum, rising over 2% as optimism grows around a potential spot ETF approval.
Cryptocurrency
Price 
Market Cap
24-Hour Trend
7-Day Trend
XRP (CRYPTO: XRP)
$2.23
$130.5 billion
+2.1%
+1%
Bitcoin (CRYPTO: BTC)
$9…",Biztoc.com,2.21919,2.2414,2.2466,2.2282,2.2346,positive,0.9819
2025-05-01T19:33:25Z,BTC,Bitcoin market clears speculative froth as on-chain indicators stabilize,"A structural reset is underway across Bitcoin’s (BTC) on-chain metrics, with several key indicators returning to historical equilibrium levels, signaling a broad flush of speculative excess.  A recent Glassnode report noted that the adjustment is evident in m…",CryptoSlate,96790.345656,97007.15,97216.99,96514.24,96794.17,neutral,0.4193
2025-05-01T19:52:13Z,BTC,Gold Continues Correcting and That Might Be Good for Bitcoin,The two assets have had inverse-correlated ETF flows on four different days in the last week.,CoinDesk,96790.345656,97007.15,97216.99,96514.24,96794.17,positive,0.911
2025-05-01T19:54:53Z,BTC,Bitcoin trader says BTC’s cycle top in $125K to $150K range if certain conditions are met,"Key takeaways:<ul><li>Bitcoin could reach $150,000 by August or September of this year if BTC breaks above the parabolic slope pattern. 
</li></ul>Bitcoin (BTC) price jumped to new quarterly highs at $96,700 on May 1, a day after the US GDP contracted -0.3% …",Cointelegraph,96790.345656,97007.15,97216.99,96514.24,96794.17,neutral,0.9999
2025-05-01T19:55:49Z,BTC,"Bitcoin Primed for New All-Time High if BTC Breaks Above This Resistance Level, Says Crypto Trader","A widely followed crypto analyst says that Bitcoin (BTC) could skyrocket to a new all-time high if it can shoot above a key resistance level. In a new strategy session, crypto trader Ali Martinez tells his 136,500 followers on the social media platform X that…",The Daily Hodl,96790.345656,97007.15,97216.99,96514.24,96794.17,neutral,0.9996
2025-05-01T19:57:00Z,XRP,"Bitcoin, Ethereum, XRP, Dogecoin Gain As $100,000 Threshold Grows Close","Cryptocurrency markets post solid gains amid rising optimism around a potential Federal Reserve rate cut in June.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$96,563.07
+2.8%
Ethereum (CRYPTO: ETH)
$1,850.66
+3.8%
Solana (CRYPTO: SOL)
$151.03
+3.7%
…",Biztoc.com,2.21919,2.2414,2.2466,2.2282,2.2346,positive,0.7734
2025-05-01T19:57:00Z,BTC,"Bitcoin, Ethereum, XRP, Dogecoin Gain As $100,000 Threshold Grows Close","Cryptocurrency markets post solid gains amid rising optimism around a potential Federal Reserve rate cut in June.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$96,563.07
+2.8%
Ethereum (CRYPTO: ETH)
$1,850.66
+3.8%
Solana (CRYPTO: SOL)
$151.03
+3.7%
…",Biztoc.com,96790.345656,97007.15,97216.99,96514.24,96794.17,positive,0.7734
2025-05-01T19:57:00Z,ETH,"Bitcoin, Ethereum, XRP, Dogecoin Gain As $100,000 Threshold Grows Close","Cryptocurrency markets post solid gains amid rising optimism around a potential Federal Reserve rate cut in June.
Cryptocurrency
Price 
Gains +/-
Bitcoin (CRYPTO: BTC)
$96,563.07
+2.8%
Ethereum (CRYPTO: ETH)
$1,850.66
+3.8%
Solana (CRYPTO: SOL)
$151.03
+3.7%
…",Biztoc.com,1846.59198,1859.7,1864.88,1846.41,1856.11,positive,0.7734
2025-05-01T20:00:02Z,BTC,"Here’s what happened in crypto today – Ripple’s bid for Circle, BTC, & more","Here's what happened in crypto in the past 48 hours, from Ripple to crypto adoption  moves.",Ambcrypto.com,96790.345656,96794.18,96975.3,96425.22,96869.55,neutral,0.9993
2025-05-01T20:00:02Z,XRP,"Here’s what happened in crypto today – Ripple’s bid for Circle, BTC, & more","Here's what happened in crypto in the past 48 hours, from Ripple to crypto adoption  moves.",Ambcrypto.com,2.21919,2.2347,2.2356,2.2224,2.2335,neutral,0.9993
2025-05-01T20:00:15Z,BTC,"Bitcoin on Cusp of Moving Higher Amid Bullish Signal, Says Crypto Analyst Kevin Svenson – Here Are His Targets","Analyst and trader Kevin Svenson is leaning bullish on Bitcoin (BTC) amid the flagship crypto asset rising by over 15% over the past month. Svenson tells his 82,800 YouTube subscribers that, based on the Moving Average Convergence Divergence (MACD) indicator,…",The Daily Hodl,96790.345656,96794.18,96975.3,96425.22,96869.55,neutral,0.9954
2025-05-01T20:01:01Z,BTC,Bitcoin Rises as ‘Magnificent 7’ Earnings Fuel Risk-Taking,The original cryptocurrency turned higher after Meta and Microsoft notched better-than-expected earnings results.,Decrypt,96790.345656,96794.18,96975.3,96425.22,96869.55,negative,0.9845
2025-05-01T20:08:19Z,BTC,Gold Continues Correcting and That Might Be Good for Bitcoin,"What may or may not have been a blow-off top last week in the price of gold appears to have benefitted bitcoin (BTC) and that trend could be set to continue.
Already among the best-performing global assets in recent months, gold's rally powered to new heights…",Biztoc.com,96790.345656,96794.18,96975.3,96425.22,96869.55,positive,0.911
2025-05-01T20:08:20Z,BTC,Block reports Q1 bitcoin revenue $2.3B,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",Thefly.com,96790.345656,96794.18,96975.3,96425.22,96869.55,neutral,0.9999
2025-05-01T20:15:49Z,ETH,"Two Prime drops Ethereum, labeling it a memecoin amid waning institutional interest","Algorithmic trading firm Two Prime formally dropped its exposure to Ethereum (ETH), stating that ETH now trades as a memecoin rather than a predictable asset. According to CEO Alexander Blume, the firm will now exclusively manage and lend against Bitcoin (BTC…",CryptoSlate,1846.59198,1856.11,1858.4,1847.75,1856.0,neutral,0.5915
2025-05-01T20:24:06Z,BTC,"Myriad Moves: Predictions on Strategy's Bitcoin, Fed Rate Cuts, Pope Conclave and More","Follow what's happening on Myriad Markets' most popular prediction markets, from Strategy’s Bitcoin buys to rate cuts and beyond.",Decrypt,96790.345656,96794.18,96975.3,96425.22,96869.55,neutral,0.9962
2025-05-01T20:27:52Z,BTC,"Strategy Raising Another $21B to Buy Bitcoin, Posts Large Q1 Loss on BTC Price Decline",The company boosted its BTC Yield target to 25% from 15% and its BTC $ Gain Target to $15 billion from $10 billion.,CoinDesk,96790.345656,96794.18,96975.3,96425.22,96869.55,negative,0.718
2025-05-01T20:30:35Z,BTC,"Strategy reports Q1 earnings miss, raises 2025 ‘BTC $ Gain’ target to $15 billion","""Our business model is to securitize Bitcoin,"" Michael Saylor said last month on a webinar hosted by The Block. ""We'll just keep buying.""",Biztoc.com,96790.345656,96794.18,96975.3,96425.22,96869.55,negative,1.0
2025-05-01T20:36:20Z,BTC,Institutional Bitcoin buying may soon price out retail — LONGITUDE panel,"Retail investors are running out of time to accumulate Bitcoin as institutional adoption accelerates, according to Sergej Kunz, co-founder of exchange aggregator 1inch. Bitcoin (BTC) is evolving into an alternative reserve currency, propelling institutional d…",Cointelegraph,96790.345656,96794.18,96975.3,96425.22,96869.55,neutral,1.0
2025-05-01T20:41:46Z,SOL,Announces $400 Million Equity Deal To Back Solana-Based Treasury Strategy: What's Going On?,"Classover Holdings Inc (NASDAQ:KIDZ) shares closed Thursday’s trading up 366.06% to $5.36 after the company announced it entered an equity purchase facility agreement with Solana Strategies Holdings.
What To Know: The funds will support working capital, acqui…",Biztoc.com,150.4367,151.29,151.38,150.04,151.1,neutral,0.9985
2025-05-01T20:52:41Z,SOL,Solana At A Crossroads: Major Resistance At 155 And Why Bulls Need A Reclaim,,Yahoo Entertainment,150.4367,151.29,151.38,150.04,151.1,neutral,0.9741
2025-05-01T20:53:24Z,BTC,Strategy Q1 Earnings: Bitcoin Treasury Company Raises Its 'BTC Yield' And 'BTC $ Gain' Targets For 2025,"Strategy Inc (NASDAQ:MSTR) reported financial results for the first quarter on Thursday after the bell. Here’s a look at the key highlights from the Bitcoin (CRYPTO: BTC) treasury company’s report.
Q1 Earnings: Strategy reported first-quarter revenue of $111.…",Biztoc.com,96790.345656,96794.18,96975.3,96425.22,96869.55,positive,0.5876
2025-05-01T21:00:25Z,ETH,"Ethereum May Go ‘Irrelevant’ In 10 Years, ETH Researcher Warns",Ethereum Foundation researcher Dankrad Feist has cautioned that ETH’s base layer could slip into irrelevance within a decade unless the community embraces a far more aggressive roadmap for on-chain scaling and protocol overhaul. Writing in a post on the Ether…,Bitcoinist,1846.59198,1855.99,1856.09,1838.49,1842.82,neutral,0.5088
2025-05-01T21:00:47Z,SOL,Solana: Why $100-$120 could be the sweet spot for buyers,"The fall in on-chain activity in Q1 2025 was beginning to reverse, and there were other positive signs for Solana.",Ambcrypto.com,150.4367,151.1,151.15,150.15,150.26,neutral,0.9896
2025-05-01T21:00:55Z,SOL,XRP Price To Break Out Of Consolidation: The Next Moonshot That Will Lead To $3,"The XRP price is preparing once again for an explosive move toward the $3. Aiming to break out from its consolidation phase, XRP’s price action suggests a massive rally could be right around the corner. The analyst who forecasted this bullish move remains bro…",newsBTC,150.4367,151.1,151.15,150.15,150.26,neutral,1.0
2025-05-01T21:00:55Z,XRP,XRP Price To Break Out Of Consolidation: The Next Moonshot That Will Lead To $3,"The XRP price is preparing once again for an explosive move toward the $3. Aiming to break out from its consolidation phase, XRP’s price action suggests a massive rally could be right around the corner. The analyst who forecasted this bullish move remains bro…",newsBTC,2.21919,2.2336,2.2341,2.2165,2.2183,neutral,1.0
2025-05-01T21:05:30Z,BTC,Will Strategy Raise $210B to Buy Bitcoin?,,Yahoo Entertainment,96790.345656,96869.56,96882.72,96424.44,96523.26,neutral,0.9797
2025-05-01T21:10:06Z,BTC,Strategy Plans to Raise Another $21 Billion to Buy Bitcoin Following Q1 Loss,"The largest corporate Bitcoin owner is doubling down, with Strategy aiming to raise another $21 billion to buy BTC despite Q1 losses.",Decrypt,96790.345656,96869.56,96882.72,96424.44,96523.26,neutral,0.9801
2025-05-01T21:27:04Z,BTC,"Strategy Raising Another $21B to Buy Bitcoin, Posts Large Q1 Loss on BTC Price Decline","Disclaimer: The analyst who co-wrote this piece owns shares of Strategy (MSTR).
Strategy (MSTR) reported a first-quarter 2025 loss of $16.49 after posting a $5.9 billion writedown on its bitcoin stack thanks to a sizable decline in the price of BTC during the…",Biztoc.com,96790.345656,96869.56,96882.72,96424.44,96523.26,negative,0.718
2025-05-01T21:27:40Z,BTC,Bitcoin Miners See Gloomy Quarter Even With Trump on Their Side,,Yahoo Entertainment,96790.345656,96869.56,96882.72,96424.44,96523.26,negative,0.8681
2025-05-01T21:30:54Z,BTC,Strategy touts 13.7% YTD Bitcoin yield in earnings print,"Michael Saylot's tech firm Strategy has earned shareholders a Bitcoin yield of 13.7% in the year-to-date, the company said in its May 1 earnings report.That equates to a Bitcoin gain of more than 61,000 Bitcoin (BTC), worth approximately $5.8 billion, accordi…",Cointelegraph,96790.345656,96869.56,96882.72,96424.44,96523.26,neutral,0.972
2025-05-01T21:38:22Z,BTC,MicroStrategy doubles down on its bitcoin bet,"The world’s largest corporate holder of bitcoin falls short of quarterly expectations, however.",Biztoc.com,96790.345656,96869.56,96882.72,96424.44,96523.26,neutral,0.9316
2025-05-01T21:45:03Z,SOL,Crypto Influencers Lured by $350K Airdrop to Launch Solana Meme Coins,Some of crypto’s top influencers can score a potentially hefty Solana token airdrop—if they're willing to launch their own token.,Decrypt,150.4367,151.1,151.15,150.15,150.26,neutral,0.9997
2025-05-01T21:45:08Z,BTC,Strategy reports $4.2B loss but aims to raise $21B to buy more Bitcoin,"Strategy posted a $4.2B Q1 loss but plans to raise $21B through equity to keep expanding its Bitcoin holdings.
The post Strategy reports $4.2B loss but aims to raise $21B to buy more Bitcoin appeared first on Crypto Briefing.",Crypto Briefing,96790.345656,96869.56,96882.72,96424.44,96523.26,neutral,0.9388
2025-05-01T22:00:03Z,BTC,26K Bitcoin floods exchanges in 24 hours – But one concern arises,Bitcoin short term holders are aggressively selling slowing down the demand momentum.,Ambcrypto.com,96790.345656,96523.26,96885.77,96312.24,96407.9,negative,1.0
2025-05-01T22:00:19Z,BTC,The Bitcoin That Got Away: Docuseries Explores $800 Million Trash Tragedy,A Londoner’s years-long quest for an $800 million Bitcoin-containing hard drive hidden somewhere in a Welsh landfill has now been licensed into a cross-platform documentary series. Entertainment company LEBUL announced this week that it has secured exclusive …,Bitcoinist,96790.345656,96523.26,96885.77,96312.24,96407.9,neutral,1.0
2025-05-01T22:00:29Z,BTC,"Bitcoin Miner Riot Platforms Reports Q1 Results, Shares Slide","Riot Platforms Inc (NASDAQ:RIOT) reported first-quarter financial results after the market close on Thursday. Here’s a look at the key details from the report.
Q1 Revenue: $161.4 million, versus estimates of $158.2 million
Q1 EPS: Loss of 90 cents per share
T…",Biztoc.com,96790.345656,96523.26,96885.77,96312.24,96407.9,neutral,1.0
2025-05-01T22:00:43Z,SOL,Ellipsis Labs claims credit for mysterious top Solana DEX,"Ellipsis Labs claims credit for mysterious top Solana DEX
Over 20% of SOL-USD swap volume goes through SolFi
Art by Crystal Le
This is a segment from the Lightspeed newsletter. To read full editions, subscribe.
Over the past few months, people involved in Sol…",Biztoc.com,150.4367,150.26,150.79,149.87,150.2,neutral,0.9998
2025-05-01T22:05:18Z,BTC,"Strategy achieves $5.8B in yearly Bitcoin gains, raises BTC Yield target to 25%","Strategy’s Bitcoin-focused investment operation achieved a year-to-date BTC Yield of 13.7% and a BTC $ gain of $5.8 billion as of April 28, according to its first quarter earnings report. The firm also raised its full-year BTC Yield target from 15% to 25% and…",CryptoSlate,96790.345656,96523.26,96885.77,96312.24,96407.9,positive,1.0
2025-05-01T22:10:00Z,BTC,Best Bitcoin Casinos: Betworthy Picks Bitstarz as the Top Crypto Casino in the U.S.,"Tas-Sliema, Malta, May 01, 2025 (GLOBE NEWSWIRE) -- It’s almost impossible to talk about the best Bitcoin casinos without mentioning Bitstarz. The casino has become synonymous to crypto gambling and it’s considered one of the best destinations for crypto play…",GlobeNewswire,96790.345656,96523.26,96885.77,96312.24,96407.9,positive,1.0
2025-05-01T22:50:32Z,BTC,Crypto ‘decoupling’ story ends as stocks follow Bitcoin’s rally,"Key takeaways:<ul><li>Despite weak US manufacturing data, Federal Reserve liquidity plans and strong corporate earnings keep equities and crypto afloat.
</li><li>The total crypto market capitalization rose 8.5% since March.
</li></ul>Cryptocurrency traders …",Cointelegraph,96790.345656,96523.26,96885.77,96312.24,96407.9,neutral,0.9998
2025-05-01T23:00:01Z,BTC,Crypto market in shock! – Whale moves $170M Bitcoin: Why & what next?,This big transfer may perhaps be a sign of big moves ahead.,Ambcrypto.com,96790.345656,96407.91,96774.73,96390.26,96464.55,neutral,0.9978
2025-05-01T23:00:35Z,BTC,Public companies have already acquired 96% of all Bitcoin to be mined in 2025,"Publicly listed companies have bought roughly 157,957 Bitcoin (BTC) as of May 1, accounting for 96% of the 164,250 BTC projected to be mined throughout the year. Bitcoin Treasuries data shows that private companies added another 16,799 BTC to their holdings d…",CryptoSlate,96790.345656,96407.91,96774.73,96390.26,96464.55,neutral,1.0
2025-05-01T23:01:05Z,BTC,Refer a friend to Swyftx during May & you’ll both get $30AUD of Bitcoin!,"Use your unique code to invite friends and family to sign up with Swyftx. When your friend verifies their account, makes a fiat deposit and trades (Minimum $1) within 30 days of sign up, you’ll …",Ozbargain.com.au,96790.345656,96407.91,96774.73,96390.26,96464.55,neutral,1.0
2025-05-01T23:01:32Z,BTC,"Eric Trump Says 'Woke Cancel Culture' Led Him to Bitcoin, Crypto",Trump Organization Executive VP Eric Trump said that his family being targeted by banks was what drove him to embrace cryptocurrency.,Decrypt,96790.345656,96407.91,96774.73,96390.26,96464.55,neutral,0.9994
2025-05-01T23:07:03Z,BTC,Thursday Mailbag: Is it cypherpunk to contribute crypto to bitcoin treasury companies?,"This is a segment from the Blockworks Daily newsletter. To read full editions, subscribe.
“It looks a little bit like crypto keeps playing a prank on the stock market, and the stock market keeps falling for it.”— Matt Levine on bitcoin treasury companies
Q: W…",Biztoc.com,96790.345656,96407.91,96774.73,96390.26,96464.55,neutral,0.9999
2025-05-01T23:52:00Z,BTC,FioBit Launches Cloud Mining Contracts Best for Bitcoin Investors&Make Passive Income with the Top Free Crypto Mining Site,"Learn How FioBit Redefines Cloud Mining in 2025 with AI Optimization, Zero Hardware Requirements, and Flexible Crypto Investment Plans Learn How FioBit Redefines Cloud Mining in 2025 with AI Optimization, Zero Hardware Requirements, and Flexible Crypto Invest…",GlobeNewswire,96790.345656,96407.91,96774.73,96390.26,96464.55,positive,0.9988
2025-05-02T17:00:00Z,BTC,Why Grayscale’s Bitcoin Trust still dominates ETF revenue in 2025,"In the annals of financial history, few institutions have faced the tempests of competition with the steadfast resolve of Grayscale Bitcoin Trust (GBTC). Born in 2013 as a private placement, GBTC pioneered regulated Bitcoin investment, granting investors acce…",Cointelegraph,97104.00819,97748.41,97891.19,97063.0,97330.19,neutral,0.9773
2025-05-02T17:03:41Z,BTC,Why Lack Of Retail Presence Means Bitcoin Is 'Gearing Up For A Very Healthy Continuation Of This Bull Market',,Yahoo Entertainment,97104.00819,97748.41,97891.19,97063.0,97330.19,positive,1.0
2025-05-02T17:34:56Z,BTC,"Bitcoin Closing In On $100,000: What's Driving The Surge?","Bitcoin's (CRYPTO: BTC) resilience is fueling speculation that it may be evolving into an equity alternative, a shift that could make it more stable and attractive during broader market turbulence.
What Happened: In an X post on May 1, CoinBureau CEO and co-f…",Biztoc.com,97104.00819,97748.41,97891.19,97063.0,97330.19,positive,0.9988
2025-05-02T17:35:09Z,BTC,"Franklin Templeton Backs Bitcoin DeFi Push, Citing ‘New Utility’ for Investors","As the Dubai Token2049 conference concludes, one of the key takeaways is that the narrative around bitcoin (BTC) is swiftly expanding beyond its traditional role as a store of value to a potential DeFi asset competing with Ethereum and Solana.
Prominent indus…",Biztoc.com,97104.00819,97748.41,97891.19,97063.0,97330.19,neutral,0.9998
2025-05-02T17:46:02Z,BTC,Why Lack Of Retail Presence Means Bitcoin Is 'Gearing Up For A Very Healthy Continuation Of This Bull Market',"Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.
-
Bitwise CEO Hunter Horsley has said institutions are leading Bitcoin’s recent rally, while retail investors remain on the sidelines.
-
Several pundits belie…",Biztoc.com,97104.00819,97748.41,97891.19,97063.0,97330.19,positive,1.0
2025-05-02T17:54:06Z,BNB,"Price predictions 5/2: BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI, LINK, AVAX","Key points:<ul><li>Bitcoin trends toward $100,000. Will bears sell at this level?
</li><li>Altcoins are trading above their respective support levels, suggesting that an altcoin rally is brewing.
</li></ul>Bitcoin’s (BTC) tight consolidation resolved in fav…",Cointelegraph,599.474664,600.42,600.82,598.28,599.75,neutral,1.0
2025-05-02T17:54:06Z,ETH,"Price predictions 5/2: BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI, LINK, AVAX","Key points:<ul><li>Bitcoin trends toward $100,000. Will bears sell at this level?
</li><li>Altcoins are trading above their respective support levels, suggesting that an altcoin rally is brewing.
</li></ul>Bitcoin’s (BTC) tight consolidation resolved in fav…",Cointelegraph,1845.011956,1848.91,1854.5,1832.27,1841.12,neutral,1.0
2025-05-02T17:54:06Z,XRP,"Price predictions 5/2: BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI, LINK, AVAX","Key points:<ul><li>Bitcoin trends toward $100,000. Will bears sell at this level?
</li><li>Altcoins are trading above their respective support levels, suggesting that an altcoin rally is brewing.
</li></ul>Bitcoin’s (BTC) tight consolidation resolved in fav…",Cointelegraph,2.21606,2.2343,2.2376,2.2092,2.2163,neutral,1.0
2025-05-02T17:54:06Z,SOL,"Price predictions 5/2: BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI, LINK, AVAX","Key points:<ul><li>Bitcoin trends toward $100,000. Will bears sell at this level?
</li><li>Altcoins are trading above their respective support levels, suggesting that an altcoin rally is brewing.
</li></ul>Bitcoin’s (BTC) tight consolidation resolved in fav…",Cointelegraph,148.99075,151.57,151.77,149.62,149.88,neutral,1.0
2025-05-02T17:54:06Z,BTC,"Price predictions 5/2: BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI, LINK, AVAX","Key points:<ul><li>Bitcoin trends toward $100,000. Will bears sell at this level?
</li><li>Altcoins are trading above their respective support levels, suggesting that an altcoin rally is brewing.
</li></ul>Bitcoin’s (BTC) tight consolidation resolved in fav…",Cointelegraph,97104.00819,97748.41,97891.19,97063.0,97330.19,neutral,1.0
2025-05-02T17:55:18Z,ETH,"Once A Leader, Now A Liability? Ethereum Declines In A Changing Market","Ethereum’s dominance is fading as Solana gains ground and institutions go all-in on Bitcoin, which is pulling ahead as the only trusted digital asset.",Forbes,1845.011956,1848.91,1854.5,1832.27,1841.12,negative,0.9999
2025-05-02T18:00:00Z,BTC,"Bitcoin ETFs, gov’t adoption to drive BTC to $1M by 2029: Finance Redefined","The cryptocurrency market continued its recovery in the past week as the total crypto market capitalization breached the $3 trillion mark for the first time since the beginning of March.Bitcoin (BTC) rose to an over two-month high of $97,300 last seen at the …",Cointelegraph,97104.00819,97330.19,97783.02,97325.51,97348.69,neutral,0.9775
