timestamp,coin,headline,description,source,price_usd,open,high,low,close
2025-04-26T20:10:51Z,BTC,Strike bitcoin backed loans,"Key Points Research suggests Strike offers Bitcoin-backed loans, allowing users to borrow cash using Bitcoin as collateral. It seems likely that loans have terms like 12-month duration, amounts from $100,000 to $2,000,000, and interest rates starting at 12% A…",Erickimphotography.com,94964.220833,94316.79,94372.0,94123.5,94154.71
2025-04-26T20:15:04Z,BTC,How much bitcoin you need for $2M loan,"Key Points Direct Answer OverviewTo get a $2 million loan through Strike’s Bitcoin-backed loans, you need enough Bitcoin to cover at least $4 million in value, as the loan terms suggest a maximum initial Loan-to-Value (LTV) ratio of 50%. This means the collat…",Erickimphotography.com,94964.220833,94316.79,94372.0,94123.5,94154.71
2025-04-26T20:29:57Z,SOL,"Price predictions 4/25: BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI, LINK, AVAX","Key points:
Bitcoin price pushed above $95,000, increasing the chance of a rally to $100,000.
Institutional investor demand is back, suggesting that the bearish trend could be over.
Select altcoins could break above their respective overhead resistance levels…",Biztoc.com,149.61805,149.08,149.14,148.52,148.52
2025-04-26T20:29:57Z,XRP,"Price predictions 4/25: BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI, LINK, AVAX","Key points:
Bitcoin price pushed above $95,000, increasing the chance of a rally to $100,000.
Institutional investor demand is back, suggesting that the bearish trend could be over.
Select altcoins could break above their respective overhead resistance levels…",Biztoc.com,2.2036,2.2007,2.2029,2.195,2.195
2025-04-26T20:29:57Z,BNB,"Price predictions 4/25: BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI, LINK, AVAX","Key points:
Bitcoin price pushed above $95,000, increasing the chance of a rally to $100,000.
Institutional investor demand is back, suggesting that the bearish trend could be over.
Select altcoins could break above their respective overhead resistance levels…",Biztoc.com,604.188445,607.45,608.46,607.15,607.2
2025-04-26T20:29:57Z,ETH,"Price predictions 4/25: BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI, LINK, AVAX","Key points:
Bitcoin price pushed above $95,000, increasing the chance of a rally to $100,000.
Institutional investor demand is back, suggesting that the bearish trend could be over.
Select altcoins could break above their respective overhead resistance levels…",Biztoc.com,1823.716117,1804.49,1808.25,1800.82,1802.79
2025-04-26T20:29:57Z,BTC,"Price predictions 4/25: BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI, LINK, AVAX","Key points:
Bitcoin price pushed above $95,000, increasing the chance of a rally to $100,000.
Institutional investor demand is back, suggesting that the bearish trend could be over.
Select altcoins could break above their respective overhead resistance levels…",Biztoc.com,94964.220833,94316.79,94372.0,94123.5,94154.71
2025-04-26T20:30:14Z,BTC,Bitcoin Coinbase Premium Gap Stays Positive For 11 Days – Can Bulls Sustain It?,"Bitcoin is now trading above the $94,000 level, showing strong momentum after a sharp recovery from recent lows. Bulls are pushing hard to reclaim the $95,000 mark, a critical level that could signal the continuation of an uptrend toward new all-time highs. H…",Bitcoinist,94964.220833,94316.79,94372.0,94123.5,94154.71
2025-04-26T21:00:15Z,BTC,Bitcoin Perpetual Swaps Signal Short Bias Amid Price Rebound – Details,"The Bitcoin market saw another rebound in the past week as prices leaped by over 12% to hit a local peak of $95,600. Amid the ongoing market euphoria, prominent blockchain analytics company Glassnode has shared some important developments in the Bitcoin deriv…",newsBTC,94964.220833,94154.71,94334.81,94095.23,94307.5
2025-04-26T21:58:08Z,SOL,Solana DeFi protocol Loopscale hit with $5.8 million exploit two weeks after launch,"The platform is working with law enforcement and security professionals to evaluate the exploit and attempt to recover the funds, Loopscale said.",Biztoc.com,149.61805,148.53,149.27,148.33,149.25
2025-04-26T22:00:24Z,SOL,DeFi Development Corp. mirrors Strategy’s Bitcoin move: Can Solana get the same boost?,Could Solana become the next Bitcoin for corporate balance sheets?,Ambcrypto.com,149.61805,149.24,149.43,148.35,148.35
2025-04-26T22:00:24Z,BTC,DeFi Development Corp. mirrors Strategy’s Bitcoin move: Can Solana get the same boost?,Could Solana become the next Bitcoin for corporate balance sheets?,Ambcrypto.com,94964.220833,94307.51,94380.96,94087.0,94087.0
2025-04-26T22:00:49Z,BTC,Citigroup: Bitcoin’s Grit Proves It’s A True Asset Class,"Bitcoin is leaving the traditional associations it had with traditional stock markets behind, a latest Citigroup analysis suggests. The virtual currency displayed uncharacteristic stability in latest episodes of financial shock, making experts reconsider inco…",Bitcoinist,94964.220833,94307.51,94380.96,94087.0,94087.0
2025-04-26T22:18:00Z,XRP,XRP News: XploraDEX $XPL Presale Nears Completion as Final Countdown 48 Hours Begins,"ZURICH, April 26, 2025 (GLOBE NEWSWIRE) -- The final 48 hours are here, The XploraDEX $XPL Presale
, the gateway to XRPL’s first AI-powered decentralized exchange is about to close, and investor excitement is reaching a fever pitch. After weeks of incredible…",GlobeNewswire,2.2036,2.199,2.2024,2.186,2.1861
2025-04-26T22:25:42Z,BTC,"Bitcoin Recovers Strongly Above $90,000 as Stocks, Bonds Remain Turbulent","Bitcoin is trading above the $94,000 price level at the time of press, following a bullish 24 hours overall.",ZyCrypto,94964.220833,94307.51,94380.96,94087.0,94087.0
2025-04-26T22:30:41Z,BTC,Bitcoin Coinbase Premium Gap Remains In Positive  Zone — What This Means For Price,"The price of Bitcoin jumped by more than double digits over the past week, putting in one of its best performances so far in 2025. After struggling under $87,000 for the past two months, the flagship cryptocurrency has finally returned above the $90,000 level…",newsBTC,94964.220833,94307.51,94380.96,94087.0,94087.0
2025-04-26T22:34:36Z,XRP,Hashdex Unlocks World’s First Spot XRP ETF On Brazil’s Leading Stock Exchange — Is The US Next?,"Hashdex, a Brazilian crypto asset manager, has launched Ripple's XRP spot ETF on Brazil’s B3 stock exchange.",ZyCrypto,2.2036,2.199,2.2024,2.186,2.1861
2025-04-26T23:04:50Z,SOL,DeFi Development Corp. mirrors Strategy’s Bitcoin move: Can Solana get the same boost?,"DeFi Development Corp. plans to raise $1 billion to aggressively accumulate Solana.
- Inspired by Strategy, DeFi Development adopts Solana-focused treasury and validator strategies.
In a bold move echoing Strategy’s famed Bitcoin [BTC] strategy, DeFi Developm…",Biztoc.com,149.61805,148.36,148.93,148.34,148.56
2025-04-26T23:04:50Z,BTC,DeFi Development Corp. mirrors Strategy’s Bitcoin move: Can Solana get the same boost?,"DeFi Development Corp. plans to raise $1 billion to aggressively accumulate Solana.
- Inspired by Strategy, DeFi Development adopts Solana-focused treasury and validator strategies.
In a bold move echoing Strategy’s famed Bitcoin [BTC] strategy, DeFi Developm…",Biztoc.com,94964.220833,94087.01,94360.0,94087.0,94355.38
2025-04-26T23:15:50Z,SOL,"DeFi Development Company, the ‘MSTR of Solana,’ files $1 billion shelf offering with SEC",,Biztoc.com,149.61805,148.36,148.93,148.34,148.56
2025-04-26T23:26:54Z,SOL,"Prompt engineering roles, one of the buzziest jobs in 2023, become obsolete as AI models better intuit user intent and companies train staff in writing prompts",,Biztoc.com,149.61805,148.36,148.93,148.34,148.56
2025-04-26T23:30:17Z,BTC,"Bitcoin Bullish Pattern Points To $103,000 Target – Details","The prices of Bitcoin moved by 12% in the past week, in line with a steady demand for the premier cryptocurrency. While there has been some price retracement in the last day, bullish sentiments remain high with market expectations of a further price appreciat…",Bitcoinist,94964.220833,94087.01,94360.0,94087.0,94355.38
2025-04-27T12:25:06Z,BTC,"Cryptocurrencies Surge, Bitcoin Mining Costs Soar, SEC Chair Calls For Clear Crypto Regulations: This Week In Crypto","The past week was a roller coaster ride for the cryptocurrency market. Major cryptocurrencies like Bitcoin (CRYPTO: BTC), Ethereum (CRYPTO: ETH), XRP (CRYPTO: XRP), and Dogecoin (CRYPTO: DOGE) experienced significant surges, hinting at a potential bullish mom…",Biztoc.com,94228.275,94159.87,94180.0,93940.0,94053.6
2025-04-27T12:30:37Z,BTC,Bitcoin Goes Halal: Ruya Leads As 1st Islamic Bank To Offer Crypto Investment,"Ruya, a digital bank based in the United Arab Emirates, has started offering Bitcoin and other cryptocurrency investments through its mobile app. This move makes Ruya the first Islamic bank in the world to allow direct crypto asset purchases while staying tru…",Bitcoinist,94228.275,94159.87,94180.0,93940.0,94053.6
2025-04-27T13:00:00Z,ETH,"Ethereum’s 2025 Price Outlook: Drivers, Risks And The Range Of Possibilities","Wondering about Ethereum’s price in 2025? Explore this analysis of expert predictions, market trends, and key factors influencing its future value in 2025.",Forbes,1798.966783,1809.19,1809.91,1803.35,1805.94
2025-04-27T13:40:49Z,BTC,"El Salvador adds Bitcoin, but is complying with IMF deal — Director","El Salvador, the world’s first country to adopt Bitcoin as legal tender, is still acquiring Bitcoin despite comments from the International Monetary Fund (IMF) appearing to claim the opposite.The treasury of El Salvador acquired 7 Bitcoin (BTC) worth over $65…",Cointelegraph,94228.275,94053.59,94082.13,93883.81,93920.01
2025-04-27T13:48:22Z,SOL,"Earn $1,250 Referring BlockDAG Buyers, As Solana Climbs and Hedera Slips","Success in crypto today is not just about finding the next price breakout; it is also about recognizing where real opportunities to build income exist. Solana (SOL) shows strong momentum toward the $150 level, fueled by steady demand and ETF speculation. Hede…",ZyCrypto,149.06305,148.63,148.77,147.95,147.95
2025-04-27T13:53:28Z,BTC,"A look at the rise of “pure play” bitcoin companies like Twenty One, as the stock market pays far more for crypto exposure than the crypto market itself",,Biztoc.com,94228.275,94053.59,94082.13,93883.81,93920.01
2025-04-27T14:00:00Z,BTC,Chart of the Week: Tariff Carnage Starting to Fulfill Bitcoin's 'Store of Value' Promise,Traditional safe-haven assets like gold and the Swiss Franc have been joined by bitcoin as a refuge for investors.,CoinDesk,94228.275,93920.0,93984.42,93682.93,93734.86
2025-04-27T14:00:18Z,BTC,Bitcoin ETFs see record $1.4B inflows: Is $100K back on the radar?,Rising institutional interest can only mean great things for the first cryptocurrency.,Ambcrypto.com,94228.275,93920.0,93984.42,93682.93,93734.86
2025-04-27T14:00:38Z,BTC,"Over 40,000 Bitcoin Withdrawn From Exchanges This Week – Reaccumulation Starting?","Bitcoin has finally started to change its correlation with US equities, signaling a potential shift in market dynamics. Analysts are calling for an aggressive surge if BTC manages to hold current levels and continue pushing higher. Bulls are feeling increasin…",Bitcoinist,94228.275,93920.0,93984.42,93682.93,93734.86
2025-04-27T14:27:10Z,BTC,Michael Saylor hints at Bitcoin purchase as whales stack aggressively,"Whales and large institutions continue their aggressive Bitcoin accumulation, with Strategy hinting at another Bitcoin investment that may be announced on Monday.Strategy co-founder Michael Saylor hinted at another imminent Bitcoin (BTC) investment on April 2…",Cointelegraph,94228.275,93920.0,93984.42,93682.93,93734.86
2025-04-27T14:41:25Z,BTC,"Bitcoin Extends Its Lead Over Traditional Markets As The U.S. Dollar Tumbles, Highlighting Strength In Crypto Amid Shifting Global Macro Trends",,Yahoo Entertainment,94228.275,93920.0,93984.42,93682.93,93734.86
2025-04-27T14:47:34Z,BTC,Bitcoin supply on exchanges reaches lowest since 2018,"The supply of Bitcoin held on centralized exchanges has reached its lowest point since 2019 according to data from CryptoQuant. As of late April 2025, only about 2.5 million BTC remain on exchanges, representing a drop of 500,000 coins since the end of 2024. …",CryptoSlate,94228.275,93920.0,93984.42,93682.93,93734.86
2025-04-27T14:48:59Z,BTC,Chart of the Week: Tariff Carnage Starting to Fulfill Bitcoin's 'Store of Value' Promise,"Chart of the Week: Tariff Carnage Starting to Fulfill Bitcoin's 'Store of Value' Promise
Traditional safe-haven assets like gold and the Swiss Franc have been joined by bitcoin as a refuge for investors.
What to know:
- April has been marked by extreme market…",Biztoc.com,94228.275,93920.0,93984.42,93682.93,93734.86
2025-04-27T15:00:31Z,BTC,Bitcoin trades at ‘40% discount’ as spot BTC ETF buying soars to $3B in one week,"Key takeaways:
Data suggests that Bitcoin currently trades at a 40% discount.
Over 36,000 Bitcoin were withdrawn from Coinbase and Binance on April 25.
Bitcoin’s fractal pattern from Q4 2024 could propel prices above $100,000 in April.
Bitcoin (BTC) is curren…",Biztoc.com,94228.275,93734.86,94086.96,93602.58,94060.09
2025-04-27T15:11:56Z,BTC,"Bitcoin Extends Its Lead Over Traditional Markets As The U.S. Dollar Tumbles, Highlighting Strength In Crypto Amid Shifting Global Macro Trends","Over the weekend, crypto markets rallied ahead of the futures open, continuing a trend of growing investor interest in alternative assets. Bitcoin led the charge, rising 3.70% on the day before giving back some of its gains as U.S. stock markets closed. The w…",Biztoc.com,94228.275,93734.86,94086.96,93602.58,94060.09
2025-04-27T15:30:47Z,BTC,Is Bitcoin Price Breaking The Cycle Theory? Analyst Weighs In,"The Bitcoin price is believed to have always moved in a cyclical pattern — defined by distinct periods of upward, sideways, and downward movements — since its creation. However, this cycle theory appears to be under threat, with the premier cryptocurrency see…",Bitcoinist,94228.275,93734.86,94086.96,93602.58,94060.09
2025-04-27T16:00:58Z,ETH,"Ethereum whales pull back, but traders, watch out THIS ‘make-or-break’ level!","Ethereum faces bearish pressure as whale interest fades, with key levels determining its next move.",Ambcrypto.com,1798.966783,1797.95,1808.1,1793.09,1796.63
2025-04-27T16:00:58Z,ETH,Ethereum Reclaims Local Range Against BTC – Can Bulls Target The Range High?,"Ethereum is holding firm above critical support levels as bulls attempt to reclaim the $1,850 zone. Price action remains cautious, as global trade conflicts and deteriorating macroeconomic conditions continue to weigh on investor sentiment across all markets.…",newsBTC,1798.966783,1797.95,1808.1,1793.09,1796.63
2025-04-27T16:00:58Z,BTC,Ethereum Reclaims Local Range Against BTC – Can Bulls Target The Range High?,"Ethereum is holding firm above critical support levels as bulls attempt to reclaim the $1,850 zone. Price action remains cautious, as global trade conflicts and deteriorating macroeconomic conditions continue to weigh on investor sentiment across all markets.…",newsBTC,94228.275,94060.09,94173.91,93928.13,93985.9
2025-04-27T16:51:04Z,BTC,Peter Schiff Questions Trump's Bitcoin Ambition Amid Trade Deficit Concerns: 'Resources Are Just Wasted',"Economist Peter Schiff says that President Donald Trump’s Bitcoin (CRYPTO: BTC)-centric policy contradicts his aim of correcting the U.S. trade imbalance with the world.
What Happened: In an X post on Saturday, Schiff wrote, “Trump’s goals of solving the prob…",Biztoc.com,94228.275,94060.09,94173.91,93928.13,93985.9
2025-04-27T17:00:20Z,BTC,106K Bitcoin outflows raise questions: Is BTC’s price shift imminent?,"Bitcoin’s outflows suggest institutional accumulation, while cautious sentiment from derivatives data may limit short-term volatility.",Ambcrypto.com,94228.275,93985.89,94004.82,93787.93,93901.08
2025-04-27T17:00:38Z,BTC,Bitcoin Open Interest Surges 20% In 20 Days – Leverage Sets The Stage For Volatility,"Bitcoin is still holding above the $94,000 level, showing clear signs of strength after months of selling pressure and extended consolidation. Bulls have regained short-term control, pushing prices higher as optimism grows across the market. However, the envi…",Bitcoinist,94228.275,93985.89,94004.82,93787.93,93901.08
2025-04-27T17:02:10Z,XRP,"ProShares to launch leveraged, short XRP futures ETFs on April 30","The first XRP futures ETF launched earlier this month, though approval of a spot XRP ETF has yet to come from the SEC.",Biztoc.com,2.246413,2.2371,2.2437,2.2126,2.2277
2025-04-27T17:30:27Z,BTC,"Bitcoin Faces Make-Or-Break Battle As 1.76 Million BTC Cluster Between $94,125 And $99,150","Bitcoin has entered an important zone in recent days, with the $94,500 price area standing out as an increasingly important battleground for its short-term trajectory. Although the leading cryptocurrency has made several attempts to clear this region during i…",newsBTC,94228.275,93985.89,94004.82,93787.93,93901.08
2025-04-27T17:54:17Z,BTC,"Bitcoin Breaks $90K With Momentum, Just 17% Away From All-Time Highs — What Traders Should Watch Next",,Yahoo Entertainment,94228.275,93985.89,94004.82,93787.93,93901.08
2025-04-27T18:20:05Z,BTC,"Bitcoin Breaks $90K With Momentum, Just 17% Away From All-Time Highs — What Traders Should Watch Next","Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.
On Tuesday, during the New York trading session, Bitcoin made an aggressive move with strong momentum above $90,000 and traded toward the yearly open, which i…",Biztoc.com,94228.275,93901.09,93927.5,93727.08,93881.82
2025-04-27T18:30:31Z,BTC,"Bitcoin Eyes $124,000 As Golden Ratio Signals More Gains Ahead – Details","Prominent crypto analyst Burak Kesmeci has tipped Bitcoin (BTC) to hit a price target of $124,000 based on data from the Golden Ratio Multiplier price model. This bullish prediction comes after an impressive price surge in the past week, hinting that the prem…",Bitcoinist,94228.275,93901.09,93927.5,93727.08,93881.82
2025-04-27T18:32:00Z,XRP,XRP News: XenDex Fills Up More Than 30% of Its Presale as Community Activity Grows Rapidly,"SYDNEY, April 27, 2025 (GLOBE NEWSWIRE) -- The pace is unstoppable and XenDex is leading the charge. Just about three days into its presale, more than 30% of the $XDX token allocation has already been claimed, cementing XenDex’s position as one of the fastest…",GlobeNewswire,2.246413,2.2278,2.2346,2.2155,2.2333
2025-04-27T19:00:42Z,SOL,Solana Will Face A Pivotal Moment In May – Bear Market Bounce Or Bull Market Dip?,"Solana is trading at critical levels after a volatile week that saw major surges across the crypto market. While the rally has sparked optimism, analysts remain sharply divided. Some believe this is just a healthy correction within a broader bull cycle, while…",newsBTC,149.06305,148.57,149.28,148.32,149.18
2025-04-27T19:04:18Z,BTC,"US spot bitcoin ETFs log $3 billion in weekly inflows, a 5-month high following BTC price spike","This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command…",Biztoc.com,94228.275,93881.82,94158.01,93793.12,94043.78
2025-04-27T19:15:19Z,BTC,"Analyst Weighs In: Bitcoin Soared Nearly 11% Last Week, But Where's the Next Resistance Coming?","An influential cryptocurrency analyst flagged Bitcoin’s (CRYPTO: BTC) next resistance level and a potential bearish signal amid the apex cryptocurrency’s resurgence this week.
What Happened: Ali Martinez, known for his technical and on-chain analysis of top c…",Biztoc.com,94228.275,93881.82,94158.01,93793.12,94043.78
2025-04-27T20:00:20Z,SOL,"Venture Capital Firm Invests ~$50,000,000 in Solana-Based Decentralized AI Project: Report","A venture capital giant is reportedly investing tens of millions of dollars into a Solana (SOL)-based decentralized artificial intelligence (AI) project. Venture capital firm Paradigm is investing close to $50 million into AI startup Nous Research, a firm tha…",The Daily Hodl,149.06305,149.18,150.25,148.93,149.73
2025-04-27T20:00:22Z,ETH,Ethereum: Are fundamentals there?,"The following is a guest post and analysis from Shane Neagle, Editor In Chief fromThe Tokenist. Since the fertile but somewhat fraudulent initial coin offering (ICO) frenzy in 2017, Ethereum (ETH) remains second only to Bitcoin, now at 9x lesser market cap. O…",CryptoSlate,1798.966783,1798.12,1808.47,1797.08,1803.39
2025-04-27T20:34:48Z,ETH,Ethereum community members propose new fee structure for the app layer,"Two Ethereum community members, Kevin Owocki and Devansh Mehta, proposed a dynamic fee structure for the Ethereum application layer to strike a balance between revenue generation for app builders and fairness in fee extraction.The April 27 proposal outlined a…",Cointelegraph,1798.966783,1798.12,1808.47,1797.08,1803.39
2025-04-27T21:00:44Z,BTC,Bitcoin eyes $100K—Could it be closer than we expect?,"Bitcoin is experiencing strong upward momentum but must reclaim, and flip $96k for a potential rally.",Ambcrypto.com,94228.275,94287.28,94434.79,94200.0,94433.5
2025-04-27T21:49:54Z,BTC,apibtc 1.0.9,Python client for interacting with the Hyperlabs Bitcoin API,Pypi.org,94228.275,94287.28,94434.79,94200.0,94433.5
2025-04-27T21:53:29Z,BTC,'Strategy is synthetically halving Bitcoin' — Author and analyst,"Michael Saylor's Strategy is ""synthetically halving Bitcoin"" (BTC) by purchasing half or more of the newly minted supply from miners every single month, according to Adam Livingston, a BTC analyst and author of ""The Bitcoin Age and The Great Harvest.""Livingst…",Cointelegraph,94228.275,94287.28,94434.79,94200.0,94433.5
2025-04-27T21:57:50Z,BTC,"Bitcoin price chart looks set for $100K, SUI, AVAX, TRUMP and TAO expected to follow","Key points:<ul><li>Bitcoin booked a 10% gain in the past week and technical indicators remain bullish going into a new week.
</li><li>Analysts expect Bitcoin to gain an additional 40% by the end of the year
</li><li>Select altcoins are showing a positive bi…",Cointelegraph,94228.275,94287.28,94434.79,94200.0,94433.5
2025-04-27T23:15:00Z,BTC,Norway’s sovereign wealth fund lost $40B in Q1— Will it hedge risk by increasing Bitcoin exposure?,"Key takeaways: <ul><li>Norges Bank lost $40 billion in Q1 2025 as US tech stocks fell, exposing the risk of concentrated positions.
</li><li>The bank’s indirect Bitcoin exposure via stocks reached $356 million, raising sell pressure risk amid a global trade …",Cointelegraph,94228.275,94260.87,94545.45,94160.49,94328.29
2025-04-27T23:19:32Z,XRP,U.S. SEC greenlights ProShares XRP futures ETFs for April 30 launch,"The U.S. Securities and Exchange Commission (SEC) has approved the launch of three XRP futures-based exchange-traded funds (ETFs) by ProShares Trust on April 30, an SEC filing shows. On Jan. 17, days before the now crypto-friendly President Donald Trump was i…",CryptoSlate,2.246413,2.2828,2.2839,2.2655,2.2665
2025-04-27T23:43:13Z,BTC,Top Bitcoin news right now.,"Key Points Research suggests Bitcoin ETFs saw $2.7 billion in inflows, potentially driving prices higher. It seems likely Bitcoin recently hit above $100,000 and trades around $94,000, with predictions for $150,000 in 2025. The evidence leans toward increasin…",Erickimphotography.com,94228.275,94260.87,94545.45,94160.49,94328.29
2025-04-27T23:49:04Z,BTC,Top Bitcoin news right now on Twitter X,"Key Points Research suggests Bitcoin ETFs saw significant inflows, with major firms like Ark Invest and BlackRock buying large amounts. It seems likely Bitcoin is trading around $94,000, with predictions for prices like $200,000, driven by institutional inter…",Erickimphotography.com,94228.275,94260.87,94545.45,94160.49,94328.29
2025-04-27T23:49:44Z,BTC,Bitcoin: Write the top news in Eric Kim voice,"Yo, what’s good, crypto fam? It’s your boy Eric Kim, droppin’ the hottest Bitcoin news straight from the X streets, April 28, 2025. Let’s cut through the noise and get to the real talk—Bitcoin’s makin’ moves, and the vibe is straight-up electric. Here’s the t…",Erickimphotography.com,94228.275,94260.87,94545.45,94160.49,94328.29
2025-04-28T17:48:48Z,ETH,Bloomberg Strategists Say 'More Public Firms Might Rethink Crypto As US Exceptionalism Dims',"Benzinga and Yahoo Finance LLC may earn commission or revenue on some items through the links below.
-
Bloomberg strategists have said more firms may consider cryptocurrency treasury strategies.
-
Bitcoin has drawn praise for its relative strength and stabili…",Biztoc.com,1796.880471,1781.93,1785.4,1753.0,1763.28
2025-04-28T17:58:18Z,BTC,Strategy Just Dropped $1.42 Billion on Bitcoin -- Saylor Bets Even Bigger as Prices Surge,"As Bitcoin nears $100K, Strategy doubles down with its boldest buy since March, pushing toward a $100B valuation.",Yahoo Entertainment,95201.627857,94417.73,94523.81,93583.9,93833.51
2025-04-28T17:59:53Z,ETH,"Bitcoin, Ethereum ETFs Add $3.4 Billion in Major Comeback Week","Institutional investors appeared to take a back seat to individuals, CoinShares’ Head of Research said.",Decrypt,1796.880471,1781.93,1785.4,1753.0,1763.28
2025-04-28T17:59:53Z,BTC,"Bitcoin, Ethereum ETFs Add $3.4 Billion in Major Comeback Week","Institutional investors appeared to take a back seat to individuals, CoinShares’ Head of Research said.",Decrypt,95201.627857,94417.73,94523.81,93583.9,93833.51
2025-04-28T18:00:00Z,BTC,Global central bank gold rush could spark Bitcoin price run to new all-time highs,"Key takeaways: <ul><li>US Treasury funds saw $19 billion inflows, the highest since March 2023, as the 30-year yield fell 30 basis points.
</li><li>Foreign central banks cut US Treasury holdings to 23%, a 22-year low, as gold reserves hit 18%.
</li><li>Bitc…",Cointelegraph,95201.627857,93833.5,94032.18,93444.0,93734.04
2025-04-28T18:00:02Z,XRP,"Crypto Analyst Reveals XRP Price Crash In The Short-Term, Here’s The Target","XRP’s price outlook has taken an unexpected twist as one of its most ardent supporters, EGRAG CRYPTO, issued a short-term bearish prediction. Known across the crypto community for his unwavering bullish stance on XRP, EGRAG’s latest forecast has caught many b…",newsBTC,2.309158,2.2739,2.2873,2.2608,2.2757
2025-04-28T18:00:37Z,SOL,Solana: Why THIS analytics firm expects SOL to hit $200 in May,"Despite the the $200 bullish target, an immediate obstacle was at $160.",Ambcrypto.com,148.91465,146.33,146.75,145.38,146.17
2025-04-28T18:01:31Z,BTC,Swiss National Bank President Dismisses Calls To Hold Bitcoin As Reserve Asset,"Despite mounting pressure from the local crypto industry, the Swiss National Bank President has dismissed holding Bitcoin reserves.",ZyCrypto,95201.627857,93833.5,94032.18,93444.0,93734.04
2025-04-28T18:05:58Z,BTC,"Monero Suddenly Explodes 41% After Hackers Launder $330,000,000 in Bitcoin With XMR","Monero (XMR) has outperformed the crypto market so far this week following what appears to be an attempt to launder stolen Bitcoin (BTC) through the “OG” privacy coin. Early Monday morning, XMR skyrocketed from $232 to $331 in about eight hours. In a post on …",The Daily Hodl,95201.627857,93833.5,94032.18,93444.0,93734.04
2025-04-28T18:10:48Z,BTC,"Watch This Bitcoin Indicator To Know If A Run To $100,000 Is Coming","Bitcoin‘s (CRYPTO: BTC) recent close above its bull market support band may be a potentially significant technical development, but the next two weeks will be crucial for determining whether this breakout is sustainable or merely another false signal.
What Ha…",Biztoc.com,95201.627857,93833.5,94032.18,93444.0,93734.04
2025-04-28T18:16:24Z,XRP,Ripple’s XRP To See Billions In Inflows From Wall Street Following Heightened XRP ETF Green Light,"Although XRP ETFs are futures-based, meaning actual XRP does not back their price, plans are in place to introduce spot-based XRP ETFs soon.",ZyCrypto,2.309158,2.2739,2.2873,2.2608,2.2757
2025-04-28T18:32:47Z,BTC,"The Daily: Suspicious bitcoin transaction sparks Monero price spike, Standard Chartered sees BTC rally to $120,000 in Q2 and more","This website is using a security service to protect itself from online attacks. The action you just performed triggered the security solution. There are several actions that could trigger this block including submitting a certain word or phrase, a SQL command…",Biztoc.com,95201.627857,93833.5,94032.18,93444.0,93734.04
2025-04-28T18:35:00Z,SOL,"Price predictions 4/28: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI","Key points:<ul><li>Bitcoin continues to face resistance at $95,000, but the possibility of an upside breakout remains high.
</li><li>Solid spot Bitcoin ETF inflows do not always signal a short-term top.
</li><li>Select altcoins are showing early signs of a …",Cointelegraph,148.91465,146.33,146.75,145.38,146.17
2025-04-28T18:35:00Z,XRP,"Price predictions 4/28: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI","Key points:<ul><li>Bitcoin continues to face resistance at $95,000, but the possibility of an upside breakout remains high.
</li><li>Solid spot Bitcoin ETF inflows do not always signal a short-term top.
</li><li>Select altcoins are showing early signs of a …",Cointelegraph,2.309158,2.2739,2.2873,2.2608,2.2757
2025-04-28T18:35:00Z,BNB,"Price predictions 4/28: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI","Key points:<ul><li>Bitcoin continues to face resistance at $95,000, but the possibility of an upside breakout remains high.
</li><li>Solid spot Bitcoin ETF inflows do not always signal a short-term top.
</li><li>Select altcoins are showing early signs of a …",Cointelegraph,602.252975,600.91,601.75,598.66,600.64
2025-04-28T18:35:00Z,ETH,"Price predictions 4/28: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI","Key points:<ul><li>Bitcoin continues to face resistance at $95,000, but the possibility of an upside breakout remains high.
</li><li>Solid spot Bitcoin ETF inflows do not always signal a short-term top.
</li><li>Select altcoins are showing early signs of a …",Cointelegraph,1796.880471,1763.27,1768.64,1744.71,1757.99
2025-04-28T18:35:00Z,BTC,"Price predictions 4/28: SPX, DXY, BTC, ETH, XRP, BNB, SOL, DOGE, ADA, SUI","Key points:<ul><li>Bitcoin continues to face resistance at $95,000, but the possibility of an upside breakout remains high.
</li><li>Solid spot Bitcoin ETF inflows do not always signal a short-term top.
</li><li>Select altcoins are showing early signs of a …",Cointelegraph,95201.627857,93833.5,94032.18,93444.0,93734.04
